lat,lon
39.953529,-83.0544072
39.9726385,-82.9931333
39.9568983,-82.9712207
39.9465086,-83.0746707
39.989862,-82.984468
40.0837706,-82.9531172
40.062691,-82.968114
39.9255637,-82.8751057
39.955284,-82.959025
40.0181668,-82.9898649
39.9450486,-82.9972837
39.9847533,-82.9272396
39.998805,-82.9823911
39.9574313,-83.0176534
39.9741425,-82.9065671
39.8785087,-82.9939998
39.955868,-82.971703
39.9504009,-83.0726397
39.9864414,-82.9891347
39.9436467,-83.0218291
39.8965085,-82.9240831
39.9245826,-82.9402067
39.955258,-83.0638908
39.989253,-82.9492945
39.955258,-83.0638908
39.9556469,-82.9087834
39.9892007,-82.7834642
40.0490349,-83.0163031
39.9564618,-83.1458239
39.9644548,-82.9700868
40.0586144,-82.950787
40.0633505,-82.9737099
39.9918269,-82.9984124
40.0631213,-82.9702514
39.9889356,-82.9290421
39.9889356,-82.9290421
39.987945,-82.975555
39.9570773,-83.0709309
40.0831779,-82.970096
40.0087313,-82.9822651
40.0221878,-82.9798716
39.9349108,-83.1387029
39.9316931,-82.9628837
40.0118281,-82.9630899
40.0298003,-82.9202164
39.954995,-83.0531371
39.954995,-83.0531371
39.954995,-83.0531371
39.9420071,-83.1004667
39.9515585,-82.9982848
39.9419739,-82.8345473
39.9419739,-82.8345473
39.9324094,-83.0512535
39.9383376,-82.9798657
39.9569423,-83.0384477
39.9420349,-82.9707823
40.015471,-82.982285
39.9466385,-82.9815169
39.9544237,-82.9699188
39.9460853,-83.0634243
39.92249,-82.965148
39.9355808,-82.9897809
40.0549119,-82.9567301
39.9248852,-82.9892771
39.9769587,-82.9758896
39.9538863,-83.0724929
40.0017994,-82.9450093
40.0224658,-82.9281311
39.940762,-82.886281
39.9470546,-83.0736146
39.9470546,-83.0736146
39.9382,-82.833434
39.929605,-82.982473
39.9466616,-82.8782602
40.0660551,-83.0870106
40.064282,-82.990295
39.9476783,-82.9587884
40.0549019,-82.9685862
39.9492617,-83.0918289
39.9492617,-83.0918289
39.934013,-82.835087
39.9730193,-82.9796616
39.9642013,-83.1697454
39.9735772,-82.9691208
40.0100896,-82.9623497
40.0531776,-82.9513102
39.9528053,-83.0250393
39.9841079,-82.9367251
39.9519933,-82.9535795
40.0944157,-82.9380346
40.1046355,-82.9806359
40.0116559,-82.9522466
39.9917607,-83.0004799
39.9481458,-82.9703937
39.9722665,-82.9669803
40.03541,-82.969937
39.9427133,-82.8497377
39.9629343,-82.9691708
39.9431513,-82.9743285
39.9938346,-82.9789143
39.971696,-82.981892
39.9556718,-82.9588822
39.9206456,-82.8640273
39.9454897,-82.9150466
39.9418042,-82.8321274
39.9715575,-82.9655827
39.942727,-82.974691
39.9545586,-82.9548923
40.0081174,-82.9742173
39.9553212,-83.063289
39.9466527,-83.0588948
39.9296245,-82.9927075
39.995185,-83.009377
39.9869384,-82.9263945
39.9293001,-82.9813678
39.9294785,-82.9820131
40.0111939,-82.9702548
40.0270417,-82.9609427
39.9421479,-83.099994
40.0621538,-82.9323802
39.9347099,-82.9511697
39.9529694,-82.9589565
39.925131,-82.891468
40.0505929,-82.9766436
39.9578997,-83.0292862
40.0941833,-82.9482653
39.9443845,-83.0223761
39.932299,-82.930655
39.9258889,-82.899383
40.0032885,-82.7766288
39.9545,-82.9549133
39.9554393,-83.0682471
40.0271948,-82.9175829
40.0126718,-82.9735725
39.9554546,-83.0735098
39.93791,-82.8891073
40.016264,-83.00579
39.9706623,-82.9541574
39.951235,-82.924603
39.9615237,-83.0350572
39.9289033,-82.9771957
39.955534,-83.053806
39.9611942,-82.9610986
39.9273648,-82.9881858
40.0074852,-82.9604266
40.013365,-82.956829
39.9471856,-83.0531989
39.927349,-82.895857
39.926741,-82.875494
40.0220672,-82.9242946
40.0085159,-83.0088196
39.9496178,-82.8743044
39.9268258,-82.9182472
39.9394582,-83.0972391
39.9394582,-83.0972391
39.9507475,-83.0607507
39.9497793,-83.0704277
39.9429642,-83.0220551
39.9269321,-82.8402795
39.962743,-82.8224682
39.9268038,-82.8380715
39.9817804,-83.134786
39.9537229,-83.0736834
39.947002,-82.9588304
39.9542042,-83.0562944
39.9542042,-83.0562944
39.9272884,-82.9903937
39.9777364,-82.9512774
40.0301416,-82.9900328
40.0301416,-82.9900328
39.9777858,-82.9602165
39.9428993,-83.060237
40.0028143,-82.9800816
40.0028143,-82.9800816
39.9354214,-82.9701813
39.8935397,-82.9724806
39.9984544,-82.930723
39.9461877,-83.0754463
39.9088202,-82.9878915
39.9787138,-82.9249671
39.9155009,-82.8809139
39.9269313,-82.9838358
39.9505441,-82.9497777
39.9171552,-82.8636837
39.9787138,-82.9249671
39.9364885,-83.0973439
39.9446072,-82.9614766
39.9364885,-83.0973439
39.9064417,-82.8286883
39.9533592,-83.054826
39.923811,-82.9867222
39.9915674,-82.9991453
40.0139391,-82.9578328
39.9371377,-82.8612169
40.0926047,-82.9931893
39.9449393,-82.9597125
40.0355756,-82.9678609
40.0918135,-83.0859206
40.0306416,-82.9700028
39.986965,-82.9438329
39.9199243,-82.8025772
40.0726625,-82.9720607
39.977766,-82.9500507
39.9551124,-82.9539537
39.9380686,-82.8308017
40.0207249,-82.9689108
39.9482604,-83.0935126
39.935968,-83.0786509
40.0936654,-82.992195
39.9560292,-82.9192708
40.0311992,-82.9624242
40.0769812,-82.9301364
40.0148329,-82.9461436
39.956824,-82.9144231
39.9774471,-82.9454714
39.9481322,-83.0635921
39.9397983,-83.1443423
40.0150089,-82.9824289
39.9433277,-83.073405
39.9860859,-82.986506
39.994239,-83.002401
39.937055,-83.0968205
39.937055,-83.0968205
39.927243,-82.950382
39.9257054,-82.8965331
39.939053,-83.0998407
39.9858441,-82.8090201
39.945949,-82.970028
40.0564439,-82.9506316
39.9987821,-82.9820131
40.0560588,-82.9670482
39.9435353,-83.0224776
39.9536772,-83.0681632
39.937703,-82.975505
40.0141965,-82.9577481
39.9516114,-82.8579009
39.9480495,-82.9727992
39.9624309,-82.9074382
39.9853612,-82.929809
39.930296,-82.964757
40.0141965,-82.9577481
40.0618667,-83.0390745
40.0016815,-82.7960719
39.9450988,-83.0711301
39.9490701,-82.9542622
39.9573622,-83.0212835
39.9843296,-82.9173374
39.8850011,-82.9747064
39.9233716,-82.8739502
39.9317047,-82.8602974
39.9200788,-83.1146976
39.8954303,-82.8879313
39.8954303,-82.8879313
40.0269651,-82.9334945
40.0119279,-82.9627914
39.9486477,-82.8780054
39.950645,-83.035514
39.9144911,-82.9072391
39.9541164,-83.0221123
39.9816887,-82.9891133
39.95611,-82.95726
40.0187635,-82.9458495
40.0187635,-82.9458495
39.9576187,-83.0346901
40.0853435,-82.9543439
40.001128,-83.150465
40.0149923,-82.9809214
40.0078031,-82.9545037
39.9591159,-83.0276842
39.9856304,-82.9666981
39.9513697,-83.064305
39.950848,-83.0642631
40.0099081,-82.9969795
39.9235768,-82.9647318
40.0679674,-82.9525259
39.990637,-82.923793
39.9241146,-82.9877656
39.957177,-83.072779
39.9241146,-82.9877656
39.925383,-82.935609
39.9214744,-82.8970482
39.9243375,-82.9665418
40.0281484,-82.9646102
39.9578738,-82.9616447
40.0663322,-83.1305691
39.987945,-82.975555
39.9929067,-82.9652464
39.9262379,-82.9654669
39.9934889,-82.9838817
39.7391548,-105.0011879
39.72230801,-105.044754
39.75591507,-104.9148452
39.76178598,-104.9498904
39.76178598,-104.9498904
39.70539561,-105.0422585
39.63327308,-105.0359541
39.7431299,-104.9783826
39.65557679,-104.8677119
39.74254683,-104.8955368
39.63604883,-105.03949
39.76383156,-104.9152273
39.76680317,-105.0490576
39.75934288,-104.9308727
39.76673419,-104.9650591
39.67617843,-104.928385
39.69563946,-104.9333617
39.73458549,-105.0041538
39.69711222,-105.0067463
39.78758778,-105.0166708
39.69648788,-105.0077813
39.72857504,-104.9791344
39.69559754,-105.0331539
39.77382742,-105.0217286
39.66516723,-104.9295936
39.72703523,-105.0489933
39.76441773,-104.9591647
39.77571093,-104.763665
39.71727204,-104.9777466
39.72472053,-105.0347803
39.78739189,-104.845941
39.74611428,-105.0271809
39.78124934,-104.8171599
39.70418801,-105.0523282
39.73973356,-104.9108197
39.75870158,-104.9060897
39.75870158,-104.9060897
39.77525298,-104.8104443
39.76462894,-104.9056126
39.75405716,-104.9792581
39.73216467,-105.0529247
39.71270247,-105.0246762
39.71866103,-105.0430145
39.71866103,-105.0430145
39.66971435,-105.0234894
39.6990967,-104.9003215
39.6990967,-104.9003215
39.74864148,-104.9996729
39.67617843,-104.928385
39.7358115,-104.9237601
39.75850836,-105.0030172
39.7536286,-104.9898459
39.74619555,-104.9932784
39.76562828,-104.9645482
39.70477159,-105.0133317
39.77000175,-105.0193214
39.67333338,-105.0162638
39.75980094,-104.9707996
39.71001221,-105.0505458
39.66746966,-105.0244105
39.75153554,-104.9914758
39.76204003,-104.9317117
39.77140693,-104.8485342
39.73049483,-105.0441534
39.72832662,-104.9990534
39.76355854,-104.9255703
39.69744805,-105.0236138
39.72931589,-105.0217157
39.74101388,-104.8931924
39.75544449,-105.0168212
39.7410685,-105.0396432
39.70018024,-105.0488318
39.75500168,-104.9886835
39.72899792,-104.9860252
39.76346146,-104.9542063
39.71123734,-105.0372832
39.64033701,-105.0522593
39.63795345,-105.0365303
39.67651228,-104.9972418
39.74218346,-104.9779167
39.73597686,-104.9561981
39.72122677,-105.0260866
39.76732456,-104.9237893
39.66561874,-105.0256308
39.73782273,-104.9107967
39.74841279,-104.9687873
39.74002079,-104.9799135
39.75823916,-104.9684212
39.75823916,-104.9684212
39.73735112,-105.0326057
39.75840278,-105.0526614
39.7141316,-105.0183179
39.78455415,-104.8118899
39.71055747,-105.0183744
39.79329585,-104.8325407
39.76438952,-104.9601965
39.76438952,-104.9601965
39.70890297,-105.0512282
39.69750771,-105.0067862
39.74341071,-104.9596966
39.69572021,-104.9079589
39.65720312,-105.0562612
39.66795615,-104.9866923
39.74443186,-104.9917193
39.73266987,-105.0181693
39.74011465,-105.0323668
39.76741712,-104.9583163
39.6952242,-105.0036643
39.7792822,-104.7662497
39.71329822,-105.0093056
39.76296059,-104.9775308
39.71011,-104.9408158
39.71011,-104.9408158
39.71011,-104.9408158
39.71011,-104.9408158
39.71011,-104.9408158
39.70012637,-104.9073957
39.73732338,-104.9814269
39.73398969,-104.9862197
39.68885737,-105.0187436
39.6628099,-105.0535724
39.6978453,-105.0166848
39.73726035,-104.9802078
39.70617084,-104.86925
39.69448949,-105.0510503
39.78582235,-104.9798867
39.78582235,-104.9798867
39.75336583,-104.9919284
39.69097463,-105.0030547
39.73380945,-104.9985307
39.77777019,-104.8141696
39.77354448,-104.9401212
39.68690915,-105.0183057
39.75618579,-105.0195228
39.74155754,-105.0238725
39.76923107,-104.9246167
39.71077686,-104.9973233
39.75332437,-104.9950515
39.7429733,-105.0257156
39.77665678,-104.9844234
39.77727625,-105.0033608
39.73578745,-104.9398146
39.78048432,-104.7415085
39.65803194,-104.9250626
39.74893721,-104.999493
39.77994394,-104.8112627
39.67609947,-105.030182
39.74438906,-104.9831528
39.74111438,-104.8924519
39.73059835,-105.0362204
39.78080837,-104.817335
39.69611637,-105.0030006
39.74011672,-104.9988554
39.71840144,-105.0328386
39.75755455,-104.9485044
39.75217251,-105.0195895
39.73448188,-104.8962072
39.70688149,-105.0077581
39.75512163,-104.9884906
39.77178628,-105.0054347
39.73987624,-104.8908553
39.74681779,-104.8964709
39.74681779,-104.8964709
39.76752203,-104.9705137
39.67071307,-105.0455291
39.76999277,-104.8459966
39.78942003,-104.7976935
39.78942003,-104.7976935
39.76175226,-104.9731255
39.7425904,-105.050561
39.73660525,-105.0280024
39.67800491,-104.9504368
39.77065241,-104.8471253
39.7116354,-105.0303564
39.70303596,-105.0447156
39.76492244,-104.9282876
39.73967974,-105.0320746
39.73516961,-105.0225896
39.6582017,-104.8616786
39.70511708,-105.0384254
39.77877286,-104.9787009
39.77628746,-104.7601651
39.76176734,-104.9366618
39.70522507,-105.0464252
39.74176979,-104.8901916
39.69084124,-105.0286655
39.73965643,-105.0036059
39.65871375,-104.8529008
39.65871375,-104.8529008
39.7657581,-104.9290811
39.74283767,-105.02476
39.7682769,-104.9704973
39.737961,-104.886374
39.72386816,-104.8782099
39.76446544,-104.9499121
39.73923411,-104.8861528
39.73923411,-104.8861528
39.73923411,-104.8861528
39.74014573,-104.980229
39.75594003,-105.0314255
39.73385489,-104.9874154
39.79671123,-104.7534794
39.71366761,-104.9098478
39.71366761,-104.9098478
39.76225624,-104.9059991
39.764429,-104.962825
39.74197792,-104.8916834
39.75405716,-104.9792581
39.76443514,-104.9678051
39.78980586,-104.9774516
39.76262281,-104.9670932
39.7658825,-104.9661221
39.70029938,-105.0384997
39.78722849,-105.0262097
39.74045228,-104.8897052
39.68051548,-105.0110341
39.71168065,-105.0279426
39.74613256,-104.9714682
39.71770807,-105.0436321
39.76178178,-104.9554821
39.69222917,-105.0242782
39.79545913,-104.8467447
39.75145329,-104.9858144
39.69419114,-104.9358965
39.67146121,-105.0230157
39.66894578,-104.9337654
39.76322519,-104.9343984
39.75614871,-104.9249303
39.77688612,-104.7545373
39.74043312,-104.8913056
39.65654801,-105.0514669
39.77786291,-104.8356052
39.76620715,-104.9729817
39.76620715,-104.9729817
39.65929276,-104.8573566
39.69547773,-104.9050611
39.6864919,-104.9871572
39.74045228,-104.8897052
39.65513219,-105.0459496
39.71479176,-104.9899683
39.73977291,-104.9935737
39.76412358,-104.9322604
39.63327308,-105.0359541
39.78277986,-104.8469269
39.7675998,-104.9046234
39.75449311,-105.035536
39.68516859,-105.0243687
39.73259726,-104.9892415
39.78197224,-104.8453511
39.78114233,-104.9713893
39.70501627,-105.0114285
39.7646677,-104.9944042
39.76340466,-104.9340412
39.69887349,-105.049551
39.73431443,-104.9826439
39.71053891,-105.0287038
39.762365,-104.964722
39.72047318,-105.0388612
39.78553207,-104.7651915
39.74126163,-105.0462526
39.75473113,-104.9777095
39.76784088,-104.9232727
39.76784088,-104.9232727
39.76784088,-104.9232727
39.75116898,-105.0014047
39.7402911,-104.9808218
39.69587953,-105.0060833
39.71818203,-104.9899294
39.71897818,-104.9024622
39.79665208,-104.8425768
39.79665208,-104.8425768
39.78580556,-104.835231
39.75334287,-104.9955244
39.68403836,-105.0334866
39.65205704,-105.0602927
39.71183051,-104.9113953
39.65417468,-104.8683674
39.7140281,-105.0328144
39.75666834,-104.9756463
39.79401822,-104.8306726
39.79746669,-104.7986699
39.74014373,-104.9803997
39.75761963,-104.9643817
39.75945239,-104.9838029
39.69283045,-104.9361028
39.70769981,-104.8697303
39.74030942,-104.8907448
39.68533079,-105.0417072
39.7480841,-104.9775385
39.78086315,-104.751371
39.78555912,-104.8591131
39.77696939,-104.9574669
39.77696939,-104.9574669
39.691047,-104.996346
39.77873796,-104.8220019
39.78205845,-104.9537733
39.74715774,-104.9935915
39.77427966,-105.0108604
39.73601753,-104.9717542
39.77737309,-104.9533437
39.69995807,-105.0265359
39.690957,-104.990114
39.79414827,-104.8217353
39.73874551,-104.979578
39.6572324,-105.0326489
39.7767508,-104.8370175
39.68473192,-105.0256864
39.70663954,-105.0395243
39.75190539,-105.0009193
39.73511049,-105.0529664
39.76885009,-104.9600982
39.74893721,-104.999493
42.335956,-83.218306
42.397945,-82.959145
42.2642422,-83.1641254
42.4189934,-82.9655929
42.4189492,-82.9322594
42.4138329,-82.9298309
42.430086,-82.943156
42.2758519,-83.1505568
42.4259508,-83.2474852
42.3365323,-83.1397082
42.369775,-83.031221
42.362355,-83.154627
42.3961656,-83.1964442
42.3874721,-83.1132825
42.396262,-83.217377
42.4287804,-83.0240527
42.3835223,-83.2380749
42.3625045,-83.2424247
42.3625045,-83.2424247
42.4025285,-83.1586046
42.305139,-83.1226517
42.3725079,-83.0104433
42.4196658,-83.0820005
42.3443085,-83.1965907
42.3745879,-83.2084676
42.3766391,-83.1253303
42.3467517,-83.2233141
42.3738443,-83.0808475
42.3309251,-83.1315146
42.261556,-83.155626
42.446714,-82.985884
42.4360982,-82.9909145
42.43808,-83.068693
42.405964,-83.2056094
42.3474102,-83.0643938
42.4246583,-83.2398316
42.4155648,-82.9658447
42.3789478,-82.9796461
42.3748609,-83.1932611
42.3425146,-83.0746839
42.430965,-82.9590038
42.430965,-82.9590038
42.345269,-83.108805
42.3268279,-83.123453
42.3268279,-83.123453
42.3784724,-82.9569401
42.427506,-83.070078
42.3787996,-82.9890672
42.3929798,-83.0075713
42.3587859,-83.2325954
42.396901,-83.2320935
42.3541747,-83.1759253
42.3404631,-83.078078
42.3309177,-83.1272306
42.3900513,-83.1688059
42.3894076,-83.1568389
42.3762412,-83.1881567
42.3484201,-83.2551756
42.333754,-83.216444
42.3533348,-83.1948538
42.334288,-83.052181
42.418292,-82.9707
42.3530049,-83.1137733
42.3620667,-83.2175349
42.432378,-83.025674
42.4078906,-83.2168236
42.3747043,-83.2324176
42.4204703,-82.9434862
42.3410896,-83.0607892
42.429902,-83.1006209
42.357076,-83.120361
42.264255,-83.1659469
42.409692,-82.932533
42.3593722,-82.9844695
42.432127,-83.115207
42.362264,-83.0368
42.4421852,-83.1005284
42.3652404,-83.2168698
42.4337788,-82.9774595
42.4450537,-83.1751188
42.4328189,-82.9889693
42.3412395,-83.0248495
42.4299118,-83.2254168
42.3662395,-83.222409
42.425357,-83.2786548
42.3875175,-83.1711494
42.3558093,-83.0348088
42.3542432,-83.1161992
42.356088,-83.140235
42.3443247,-83.0599837
42.416086,-83.123863
42.3527583,-83.0765832
42.2880899,-83.149525
42.3814126,-83.0281026
42.3501741,-83.0340608
42.3558264,-83.0484959
42.3998462,-83.1414676
42.3878911,-83.1216303
42.440344,-82.983598
42.4011106,-83.2193318
42.3598087,-83.1711599
42.4153436,-83.1805694
42.3447381,-83.1976998
42.368834,-83.12566
42.4334011,-83.2228483
42.4334011,-83.2228483
42.3800122,-83.1410906
42.3800122,-83.1410906
42.3606141,-83.097892
42.3144097,-83.1264697
42.3882478,-83.1310784
42.4317939,-83.09093
42.3987427,-83.1759811
42.4132998,-83.1996519
42.3292042,-83.0530937
42.4422861,-83.0800719
42.4422861,-83.0800719
42.3859701,-82.9630674
42.4346797,-83.0972706
42.4346797,-83.0972706
42.337154,-83.105006
42.430169,-83.227973
42.4460569,-83.1064812
42.3523308,-83.2520226
42.4121967,-83.2056514
42.4132775,-83.1798825
42.432747,-83.023779
42.4329485,-83.097166
42.3785676,-83.0759601
42.363825,-83.034194
42.3480154,-83.003047
42.359881,-83.122095
42.4346518,-83.0235286
42.3452676,-83.2344359
42.403606,-83.25237
42.376797,-83.064062
42.422159,-83.118248
42.4095932,-83.003047
42.4095932,-83.003047
42.3792739,-83.140311
42.382273,-83.193553
42.3284111,-83.0481989
42.3827554,-82.9818652
42.3705645,-83.2001812
42.4399395,-83.0583496
42.4144177,-83.1472898
42.445862,-83.09268
42.4397245,-83.1441903
42.438381,-82.9726906
42.4264038,-82.9652179
42.42795,-83.2347287
42.4299042,-82.9833568
42.4299042,-82.9833568
42.4068963,-83.2725467
42.3601149,-83.1711599
42.3682575,-83.1789826
42.3682575,-83.1789826
42.3682575,-83.1789826
42.3896403,-83.1041967
42.3576903,-83.1338606
42.3897472,-83.1723008
42.4399521,-83.0051125
42.3355876,-83.0409602
42.4176069,-82.924873
42.4210269,-83.0874508
42.33619,-83.1258899
42.3085387,-83.1323562
42.3769031,-83.0238919
42.3769031,-83.0238919
42.3581837,-83.1948445
42.417391,-83.0448739
42.419634,-83.105224
42.3436208,-83.1385353
42.343658,-83.081504
42.361627,-83.013741
42.431354,-82.9883114
42.387152,-82.994278
42.3406852,-83.1288749
42.3913488,-83.1249276
42.379163,-82.9476561
42.422159,-83.118248
42.434104,-82.974947
42.375403,-83.1247
42.3470375,-83.133592
42.4335642,-83.0238643
42.4261688,-83.2014246
42.3764417,-83.1436826
42.36921,-83.126688
42.4365942,-83.0655632
42.4132206,-83.2106309
42.3688268,-83.0428465
42.4269974,-83.1066069
42.382574,-82.989794
42.382574,-82.989794
42.3668764,-83.192175
42.3915066,-82.9624427
42.3459864,-83.0490603
42.4141553,-83.2601137
42.343078,-83.0564349
42.308899,-83.1334225
42.308899,-83.1334225
42.3577383,-83.2046493
42.421929,-82.981984
42.4409515,-83.0700084
42.4472331,-82.9968341
42.4211285,-83.1160991
42.393977,-83.080252
42.3363976,-83.0419692
42.431044,-83.2075762
42.3974505,-82.9533183
42.445759,-83.097607
42.3925574,-83.0876604
42.3681707,-83.1965698
42.3619119,-83.192443
42.4188399,-83.230504
42.438173,-83.101035
42.4138112,-83.1928866
42.3132991,-83.1048047
42.4456386,-82.9870098
42.3683444,-82.9564904
42.4193323,-83.2396225
42.4305289,-82.9583043
42.3862669,-82.9931032
42.4150926,-82.9591769
42.412867,-82.914668
42.39217,-83.000567
42.426846,-82.943242
42.402708,-83.1592102
42.448106,-82.985929
42.448106,-82.985929
42.377004,-83.24535
42.4403404,-83.2109657
42.426846,-82.943242
42.4252173,-83.2345719
42.3241858,-83.0922718
42.40202,-82.975517
42.4070821,-83.183887
42.3348601,-83.0876014
42.4341064,-83.0163708
42.3576973,-83.1903333
42.389945,-83.1731612
42.3475037,-83.1420121
42.432678,-83.111343
42.4374429,-83.0751661
42.38514,-83.142938
42.433338,-82.964203
42.3726017,-83.1644826
42.4100855,-83.1453649
42.4436578,-83.2331183
42.3834751,-83.0224884
42.4253433,-83.1069659
42.391684,-83.121129
42.3429501,-83.2318216
42.362519,-83.0290349
42.3576924,-83.0095706
42.3775591,-83.1778377
42.399006,-83.171948
42.348712,-83.0893443
42.402434,-83.183014
42.402434,-83.183014
42.439882,-83.0284802
42.3654396,-83.1669533
42.3862354,-83.22499
42.416224,-82.961571
42.3716855,-83.2323235
42.3300572,-83.1482055
42.330901,-83.1319843
42.3663398,-83.1786541
42.351605,-83.123195
42.4180018,-83.1130706
42.4234679,-83.1631204
42.3676469,-83.1954816
42.430772,-82.983169
42.385857,-82.961023
42.3979648,-83.1900403
42.4133637,-82.9858027
42.437993,-83.111272
42.4234521,-83.1091274
42.409221,-83.2314351
42.3310084,-83.0662063
42.3591877,-83.1380213
42.4308326,-83.1991855
42.3866803,-83.2012781
42.332273,-83.0578691
42.429299,-83.1004038
42.3223057,-83.100346
42.4107856,-83.2439677
42.391129,-82.971391
42.417844,-83.051322
42.3988828,-82.9998147
42.3942509,-83.1761712
42.3728652,-83.115701
42.4393288,-83.0093852
42.436636,-83.227538
42.4069049,-83.0232175
42.4069049,-83.0232175
42.383227,-83.0756849
42.401472,-83.191924
42.3852164,-82.9459756
42.3419554,-83.2119386
42.3611057,-83.2170035
42.3611057,-83.2170035
42.3491642,-83.0018798
42.4111649,-82.973013
42.3267154,-83.1292349
42.3262663,-83.120478
42.3600943,-83.1145695
42.372498,-83.147462
42.426405,-83.232641
42.3726048,-83.1858754
42.4205111,-83.2429162
42.395695,-83.011796
42.431559,-82.947488
42.4355471,-83.0187865
42.3282491,-83.1558129
42.4119777,-83.1225312
42.4119777,-83.1225312
42.4020151,-83.1393731
42.434122,-82.9490096
42.3628,-83.009164
42.4391083,-83.0164252
42.350552,-83.082333
42.3701981,-82.9569045
42.4186765,-83.0636117
42.3457721,-83.1989972
42.415498,-82.99241
42.361962,-83.096857
42.3725921,-82.9669568
42.3321747,-83.1245005
42.3281421,-83.0500967
42.3551218,-83.0178952
42.3848311,-83.1172624
42.324053,-83.121082
42.4305377,-83.2056076
42.3741394,-83.0855144
42.406961,-82.948468
42.3520303,-82.9937805
42.3644634,-83.209543
42.3461555,-83.1368058
42.3972896,-83.0137923
42.37463,-83.137528
42.3913753,-83.1596866
42.3432772,-83.0917478
42.3432772,-83.0917478
42.4356462,-83.2004411
42.436426,-83.07201
42.4236173,-82.9836508
42.398702,-82.988519
42.43814,-83.200495
42.4360649,-83.2265298
42.3668057,-83.1774819
42.3612918,-83.0216108
42.3918071,-83.1589119
42.4350335,-83.2110494
42.4173199,-82.914802
42.3930103,-83.0209859
42.3416259,-83.088971
42.3990911,-83.2148152
42.444194,-83.096957
42.444194,-83.096957
42.4147777,-83.1609848
42.3464715,-83.2412118
42.416004,-82.948301
42.3448629,-83.1042747
42.4137651,-82.940596
42.4255749,-82.9819166
42.4255749,-82.9819166
42.4442589,-83.216121
42.3349391,-83.0494076
42.3759,-83.102834
42.4165057,-82.9960784
42.347892,-83.116386
42.38665,-83.231606
42.3370705,-83.0279315
42.3200438,-83.071819
42.3979718,-82.9495253
42.3759,-83.102834
42.3398571,-83.0272106
42.4153682,-83.2788011
42.383526,-83.010067
42.3344486,-83.1381583
42.3344486,-83.1381583
42.3386416,-83.2318006
42.4338835,-83.0674923
42.3640864,-83.1755142
42.3640864,-83.1755142
42.4325222,-83.0936376
42.4038963,-83.1446092
42.402441,-83.1689755
42.3845321,-82.9964983
42.417166,-82.956875
42.426761,-83.099204
42.3335997,-83.0543995
42.4116379,-83.0627612
42.422965,-83.086894
42.3789876,-83.0679579
42.3980959,-83.2373242
42.435203,-83.083715
42.4318823,-83.2288306
42.3570863,-83.2245636
42.399484,-82.9478064
42.3844678,-83.1015983
42.4290617,-83.1310993
42.4106867,-83.1335082
42.327112,-83.064673
42.399027,-82.948197
42.3905632,-83.1280364
42.4205594,-83.0478349
42.3586699,-82.997864
42.399445,-82.921096
42.399445,-82.921096
42.363327,-83.1059196
42.4495964,-82.9675349
42.372591,-83.2139993
42.4299527,-83.1584303
42.3683718,-82.9503658
42.32923,-83.134584
42.3932481,-83.1917565
42.4167372,-83.1874451
42.4065294,-83.1925936
42.4354475,-83.2765735
42.3737965,-82.9815407
42.367214,-83.1791984
42.3456959,-83.085023
42.3538266,-83.1395826
42.3081558,-83.1352656
42.4050534,-83.1960675
42.4422305,-83.2738545
42.3706618,-82.9970739
42.3898592,-83.2158613
42.2667267,-83.1620735
42.3553209,-83.030185
42.2658516,-83.1628273
42.3430748,-83.077619
42.3765307,-83.0844742
42.3785663,-83.0830277
42.3695262,-83.1368806
42.3356575,-83.0414448
42.394967,-83.082427
42.4065596,-82.9697508
42.3825846,-83.2060698
42.3147165,-83.1013398
42.3511503,-83.243303
42.359085,-83.15442
42.370169,-83.0732533
42.36738,-83.008388
42.4336716,-83.2435958
42.4128469,-83.259618
42.363464,-83.1212951
42.3464135,-83.0581608
42.376259,-82.9511239
42.3716608,-82.999727
42.323331,-83.0880034
42.328015,-83.107805
42.4268929,-82.9830523
42.437984,-83.217343
42.4095593,-83.2475174
42.3454633,-83.2241452
42.3776149,-82.958217
42.376985,-83.105713
42.4130507,-82.9708848
42.3522782,-83.0752709
42.327308,-83.127842
42.4268691,-82.9855822
42.3896802,-83.20381
42.4113699,-82.9621907
42.4256888,-83.0819897
42.3831569,-83.0744952
42.3559222,-83.0893053
42.3853761,-83.0133409
42.382403,-83.2417974
42.3853761,-83.0133409
42.406225,-82.933532
42.3384123,-83.1149182
42.3824534,-83.158045
42.3463346,-83.2369456
42.382403,-83.2417974
42.3786335,-83.0744497
42.412422,-83.0036767
42.3874649,-83.2445995
42.305844,-83.114262
42.416683,-82.945942
42.3829645,-83.1443997
42.3652688,-82.9904849
42.3652688,-82.9904849
42.3864574,-83.2169296
42.4447793,-83.0273472
42.4447793,-83.0273472
42.4145604,-83.2769538
42.4287511,-83.2829929
42.4193654,-83.1059037
42.3955863,-83.1899148
42.3979987,-82.9373859
42.4340368,-83.011253
42.4278706,-83.0226054
42.3597458,-83.2035589
42.3601271,-83.165591
42.3601271,-83.165591
42.4247784,-83.0888722
42.3652138,-83.1512133
42.365082,-83.177235
42.3970772,-82.982811
42.4196389,-82.942685
42.3162427,-83.1056412
42.4147422,-83.0314269
42.3745197,-83.1753048
42.399538,-82.938395
42.385561,-83.1994994
42.385561,-83.1994994
42.389424,-82.9913004
